Company,Location HQ,Industry,# Laid Off,%,Date,Source,Stage,Date Added,Country,$ Raised (mm),List of Employees Laid Off
Away,New York City,Retail,60,0.1,2020-04-07T00:00:00.000Z,https://techcrunch.com/2020/04/07/away-the-high-flying-travel-brand-startup-just-furloughed-half-its-employees-and-laid-off-10/,Series D,2020-04-07T21:05:22.000Z,United States,181,
MediaMath,New York City,Marketing,53,0.08,2020-04-07T00:00:00.000Z,https://www.adexchanger.com/platforms/mediamath-cuts-8-of-staff-citing-coronavirus/,Private Equity,2020-04-08T04:37:00.000Z,United States,607,
Group Nine Media,New York City,Media,50,0.07,2020-04-07T00:00:00.000Z,https://www.axios.com/group-nine-media-layoffs-76644172-c473-42aa-b9a3-3a7e60b1baed.html,Unknown,2020-04-07T23:38:46.000Z,United States,190,
Payfactors,Boston,HR,46,,2020-04-07T00:00:00.000Z,LinkedIn,Unknown,2020-04-09T05:03:45.000Z,United States,,
Nav,Salt Lake City,Finance,30,,2020-04-07T00:00:00.000Z,https://layoffs.fyi/2020/04/20/nav-laid-off-30-employees/,Series C,2020-04-19T18:10:08.000Z,United States,99,
AskNicely,Portland,Support,,,2020-04-07T00:00:00.000Z,LinkedIn,Series A,2020-04-09T05:26:29.000Z,United States,15,
RainFocus,Salt Lake City,Marketing,,,2020-04-07T00:00:00.000Z,LinkedIn,Private Equity,2020-04-09T05:35:17.000Z,United States,41,
Metromile,SF Bay Area,Finance,100,0.33,2020-04-06T00:00:00.000Z,https://layoffs.fyi/2020/04/08/metromile-laid-off-100-employees/,Series E,2020-04-07T04:50:58.000Z,United States,293,
Rock Content,"Belo Horizonte,Non-U.S.",Marketing,100,0.2,2020-04-06T00:00:00.000Z,"https://link.estadao.com.br/noticias/inovacao,startups-brasileiras-fazem-demissoes-por-conta-do-coronavirus,70003262126",Series A,2020-04-06T21:18:32.000Z,Brazil,0.7,
BounceX,New York City,Marketing,77,0.2,2020-04-06T00:00:00.000Z,https://www.adweek.com/programmatic/multiple-ad-tech-companies-suffer-layoffs-as-unemployment-spikes/,Series B,2020-04-06T23:03:47.000Z,United States,75,
C6 Bank,"Sao Paulo,Non-U.S.",Finance,60,0.06,2020-04-06T00:00:00.000Z,"https://link.estadao.com.br/noticias/inovacao,startups-brasileiras-fazem-demissoes-por-conta-do-coronavirus,70003262126",Unknown,2020-04-06T21:17:19.000Z,Brazil,,
Wordstream,Boston,Marketing,26,0.1,2020-04-06T00:00:00.000Z,https://www.linkedin.com/posts/hkogan_earlier-this-week-our-executive-team-made-activity-6654464027185475585-tEV3,Acquired,2020-04-09T05:31:05.000Z,United States,28,
Cogito,Boston,Support,24,0.14,2020-04-06T00:00:00.000Z,https://www.americaninno.com/boston/inno-news-boston/more-coronavirus-layoffs-emotional-ai-startup-cogito-makes-cuts/,Series C,2020-04-06T22:01:47.000Z,United States,92,
BusBud,"Montreal,Non-U.S.",Transportation,23,0.32,2020-04-06T00:00:00.000Z,https://www.journaldemontreal.com/2020/04/06/busbud-licencie-le-tiers-de-ses-employes,Series B,2020-04-28T03:56:37.000Z,Canada,21,
Borrowell,"Toronto,Non-U.S.",Finance,15,0.2,2020-04-06T00:00:00.000Z,https://betakit.com/borrowell-lays-off-20-percent-of-staff-citing-financial-institutions-pulling-back-amid-covid-19/,Series B,2020-04-06T23:55:30.000Z,Canada,72,
PerkSpot,Chicago,HR,10,0.1,2020-04-06T00:00:00.000Z,https://www.americaninno.com/chicago/inno-news-chicago/layoffs-at-hr-tech-company-perkspot-amid-covid-19/,Private Equity,2020-04-10T04:44:38.000Z,United States,50,
Bitfarms,"Quebec,Non-U.S.",Crypto,,,2020-04-06T00:00:00.000Z,https://coingeek.com/job-losses-loom-at-bitfarms-due-to-coronavirus/,Post-IPO,2020-04-08T23:53:05.000Z,Canada,25,
Hopper,Boston,Travel,,,2020-04-06T00:00:00.000Z,https://www.americaninno.com/boston/inno-news-boston/travel-booking-app-hopper-announces-layoffs-amid-coronavirus-crisis/,Series D,2020-04-06T22:05:52.000Z,United States,183,
Mapbox,Washington D.C.,Data,,,2020-04-06T00:00:00.000Z,LinkedIn,Series C,2020-05-10T06:05:53.000Z,United States,227,
Astra,SF Bay Area,Aerospace,40,0.25,2020-04-05T00:00:00.000Z,https://www.cnbc.com/2020/04/05/rocket-startup-astra-trims-staff-to-survive-pandemic-until-next-year.html,Unknown,2020-04-05T17:55:01.000Z,United States,100,
Iflix,"Kuala Lumpur,Non-U.S.",Consumer,50,0.12,2020-04-04T00:00:00.000Z,https://technode.global/2020/04/07/iflix-job-cuts-coronavirus/,Unknown,2020-06-11T23:20:28.000Z,Malaysia,348,
Gympass,"Sao Paulo,Non-U.S.",Fitness,467,0.33,2020-04-03T00:00:00.000Z,https://forbes.com.br/negocios/2020/04/exclusivo-gympass-desliga-um-terco-dos-colaboradores/,Series D,2020-04-05T21:25:43.000Z,Brazil,300,
Sojern,SF Bay Area,Marketing,300,0.5,2020-04-03T00:00:00.000Z,https://www.adweek.com/programmatic/sojern-lays-off-50-of-staff-as-coronavirus-cuts-through-the-travel-industry/,Series D,2020-04-03T22:12:07.000Z,United States,162,
MaxMilhas,"Belo Horizonte,Non-U.S.",Travel,167,0.42,2020-04-03T00:00:00.000Z,https://revistapegn.globo.com/Startups/noticia/2020/04/por-novo-coronavirus-startups-gympass-e-maxmilhas-cortam-equipes.html,Unknown,2020-04-06T05:08:41.000Z,Brazil,,
Minted,SF Bay Area,Retail,147,0.37,2020-04-03T00:00:00.000Z,https://www.theinformation.com/briefings/d4f745,Series E,2020-04-05T17:53:20.000Z,United States,297,
Velodyne Lidar,SF Bay Area,Transportation,140,,2020-04-03T00:00:00.000Z,https://www.bloomberg.com/news/articles/2020-04-04/silicon-valley-startup-firings-over-virus-face-early-court-test,Unknown,2020-04-05T04:34:31.000Z,United States,225,
Zoox,SF Bay Area,Transportation,120,,2020-04-03T00:00:00.000Z,https://www.theverge.com/2020/4/6/21210000/zoox-layoff-coronavirus-self-driving-car-safety-drivers,Series B,2020-04-07T00:03:11.000Z,United States,955,
Traveloka,"Jakarta,Non-U.S.",Travel,100,0.1,2020-04-03T00:00:00.000Z,https://asia.nikkei.com/Business/Startups/Coronavirus-drives-Indonesia-s-Traveloka-to-lay-off-staff,Unknown,2020-04-07T14:51:54.000Z,Indonesia,,
Arrive Logistics,Austin,Logistics,75,0.07,2020-04-03T00:00:00.000Z,https://www.freightwaves.com/news/citing-coronavirus-arrive-logistics-cuts-10-of-workforce,Series B,2020-04-05T04:41:38.000Z,United States,35,
Salsify,Boston,Retail,60,0.13,2020-04-03T00:00:00.000Z,https://www.americaninno.com/boston/inno-news-boston/salsify-lays-off-60-cuts-executive-pay-amid-coronavirus-driven-uncertainty/,Series D,2020-04-04T02:02:44.000Z,United States,97,
Jetty,New York City,Finance,35,0.4,2020-04-03T00:00:00.000Z,https://layoffs.fyi/2020/04/17/jetty-laid-off-40-of-staff-after-pausing-sales-of-new-insurance-policies/,Series B,2020-04-06T21:21:41.000Z,United States,40,
D2iQ,SF Bay Area,Infrastructure,34,0.13,2020-04-03T00:00:00.000Z,https://www.businessinsider.com/d2iq-mesosphere-layoffs-34-coronavirus-crisis-2020-4,Series D,2020-04-22T23:02:23.000Z,United States,247,
Bustle Digital Group,New York City,Media,24,0.08,2020-04-03T00:00:00.000Z,https://digiday.com/media/bustle-digital-group-g-o-media-announce-layoffs-and-cost-saving-measures/,Series E,2020-04-03T21:51:33.000Z,United States,80,
Bustle Digital Group,New York City,Media,19,,2020-04-03T00:00:00.000Z,https://www.adweek.com/media/bdg-input-mic-layoffs/,Series E,2022-09-21T04:06:44.000Z,United States,80,
Opencare,"Toronto,Non-U.S.",Healthcare,18,0.25,2020-04-03T00:00:00.000Z,https://betakit.com/opencare-lays-off-one-quarter-of-staff-as-it-prepares-to-weather-the-storm-of-covid-19/,Series A,2020-04-04T04:32:27.000Z,Canada,24,
Anagram,Los Angeles,Healthcare,17,,2020-04-03T00:00:00.000Z,https://www.statnews.com/2020/04/07/coronavirus-related-layoffs-hit-health-tech-startups/,Series A,2020-04-05T05:21:14.000Z,United States,14,
G/O Media Group,New York City,Media,14,0.05,2020-04-03T00:00:00.000Z,https://digiday.com/media/bustle-digital-group-g-o-media-announce-layoffs-and-cost-saving-measures/,Unknown,2020-04-08T04:48:14.000Z,United States,,
DSCO,Salt Lake City,Retail,12,,2020-04-03T00:00:00.000Z,https://www.linkedin.com/posts/claytonperkins_recommendationsoverresumes-c19-activity-6651856309597675520-BGA9/,Series A,2020-04-07T00:36:21.000Z,United States,4,
Tripbam,Dallas,Travel,10,0.25,2020-04-03T00:00:00.000Z,https://www.bizjournals.com/dallas/news/2020/04/03/more-travel-tech-companies-reduce-salaries-cut.html,Unknown,2020-04-04T04:37:21.000Z,United States,,
Avantage Entertainment,Minneapolis,Media,5,0.2,2020-04-03T00:00:00.000Z,https://www.bizjournals.com/twincities/news/2020/04/03/minnesota-tech-firms-used-to-growth-slam-on-hiring.html,Unknown,2020-04-04T04:45:52.000Z,United States,,
Alegion,Austin,Data,,,2020-04-03T00:00:00.000Z,LinkedIn,Series A,2020-04-09T05:39:26.000Z,United States,16,
AllyO,SF Bay Area,HR,,,2020-04-03T00:00:00.000Z,LinkedIn,Series B,2020-04-14T22:23:52.000Z,United States,64,
Mews,"Prague,Non-U.S.",Travel,,,2020-04-03T00:00:00.000Z,LinkedIn,Series B,2020-04-07T15:03:20.000Z,Czech Republic,41,
PeopleGrove,SF Bay Area,HR,,,2020-04-03T00:00:00.000Z,LinkedIn,Series A,2020-04-07T14:26:03.000Z,United States,7,
The Muse,New York City,Recruiting,,,2020-04-03T00:00:00.000Z,LinkedIn,Series B,2020-04-07T14:42:11.000Z,United States,28,
The Wing,New York City,Real Estate,,0.5,2020-04-03T00:00:00.000Z,https://www.fastcompany.com/90486179/the-wing-announces-mass-layoffs-over-zoom-after-covid-19-causes-revenue-to-dry-up-overnight,Series C,2020-04-04T02:17:04.000Z,United States,117,
MindBody,San Luis Obispo,Fitness,700,0.35000000000000003,2020-04-02T00:00:00.000Z,https://www.sanluisobispo.com/news/business/article241730706.html,Post-IPO,2020-04-02T22:47:10.000Z,United States,114,
Katerra,SF Bay Area,Construction,240,0.03,2020-04-02T00:00:00.000Z,https://www.constructiondive.com/news/katerra-ceos-salary-cut-to-0-amid-layoffs-operation-shutdowns/575460/,Series D,2020-04-04T16:11:24.000Z,United States,1200,
Ritual,"Toronto,Non-U.S.",Food,196,0.54,2020-04-02T00:00:00.000Z,https://layoffs.fyi/2020/04/02/ritual-lays-off-196-employees-due-to-covid-19-impact-on-restaurants/,Series C,2020-04-02T17:07:42.000Z,Canada,112,
ClassPass,New York City,Fitness,154,0.22,2020-04-02T00:00:00.000Z,https://layoffs.fyi/2020/04/03/classpass-laid-off-or-furloughed-half-its-staff/,Series E,2020-04-02T22:29:06.000Z,United States,549,
eGym,"Munich,Non-U.S.",Fitness,100,0.25,2020-04-02T00:00:00.000Z,https://www.tz.de/muenchen/stadt/muenchen-ort29098/corona-muenchen-kuendigung-video-videocall-start-up-mitarbeiter-erklaerung-firma-13637702.html,Series D,2020-04-20T14:43:02.000Z,Germany,109,
Voi,"Stockholm,Non-U.S.",Transportation,100,,2020-04-02T00:00:00.000Z,https://www.businessinsider.com/scooter-startup-voi-layoffs-furloughs-staff-covid-19-2020-4,Series B,2020-04-02T22:49:31.000Z,Sweden,167,
Industrious,New York City,Real Estate,90,0.2,2020-04-02T00:00:00.000Z,https://commercialobserver.com/2020/04/industrious-cuts-a-third-of-its-workforce/,Series D,2020-04-03T14:21:11.000Z,United States,222,
1stdibs,New York City,Retail,70,0.17,2020-04-02T00:00:00.000Z,https://twitter.com/eringriffith/status/1246147841350762497,Series D,2020-04-08T05:51:30.000Z,United States,253,
ThirdLove,SF Bay Area,Retail,65,0.3,2020-04-02T00:00:00.000Z,https://www.businessinsider.com/victorias-secret-challenger-thirdlove-sees-layoffs-due-to-coronavirus-2020-4,Series B,2020-04-02T22:24:30.000Z,United States,68,
Latch,New York City,Security,60,,2020-04-02T00:00:00.000Z,LinkedIn,Series B,2020-04-04T04:54:20.000Z,United States,152,
The Predictive Index,Boston,HR,59,0.25,2020-04-02T00:00:00.000Z,https://layoffs.fyi/2020/04/06/the-predictive-index-lays-off-59-employees,Acquired,2020-04-03T21:49:53.000Z,United States,65,
Shuttl,"New Delhi,Non-U.S.",Transportation,40,,2020-04-02T00:00:00.000Z,https://inc42.com/buzz/startupsvscovid19-startups-choose-layoffs-to-keep-businesses-running/,Series C,2020-04-10T05:00:15.000Z,India,122,
Jobcase,Boston,Recruiting,39,0.2,2020-04-02T00:00:00.000Z,LinkedIn,Private Equity,2020-04-02T17:11:31.000Z,United States,118,
Copper,SF Bay Area,Marketing,35,,2020-04-02T00:00:00.000Z,LinkedIn,Series C,2020-04-07T00:53:19.000Z,United States,102,
Dynamic Signal,SF Bay Area,HR,35,0.19,2020-04-02T00:00:00.000Z,LinkedIn,Series E,2020-04-10T04:21:15.000Z,United States,114,
FiscalNote,Washington D.C.,Media,30,,2020-04-02T00:00:00.000Z,https://www.adweek.com/digital/dozens-fired-at-cq-roll-publication-known-for-reporting-inside-washington/,Series D,2020-04-15T17:39:10.000Z,United States,50,
Sauce Labs,SF Bay Area,Infrastructure,30,0.15,2020-04-02T00:00:00.000Z,LinkedIn,Unknown,2020-04-14T21:56:36.000Z,United States,151,
Humu,SF Bay Area,HR,26,,2020-04-02T00:00:00.000Z,https://www.bloomberg.com/news/articles/2020-04-02/humu-a-startup-run-by-former-google-hr-boss-cuts-jobs,Series B,2020-04-03T15:02:40.000Z,United States,40,
TripleLift,New York City,Marketing,23,0.07,2020-04-02T00:00:00.000Z,https://www.adweek.com/programmatic/triplelift-confirms-staff-salary-cuts-amid-wave-of-industry-austerity/,Series B,2020-04-10T21:09:47.000Z,United States,16,
Coding Dojo,Seattle,Education,7,0.07,2020-04-02T00:00:00.000Z,https://www.geekwire.com/2020/engineering-bootcamp-coding-dojo-cuts-jobs-launches-volunteer-program-help-small-businesses/,Unknown,2020-04-12T21:17:03.000Z,United States,2,
Instamojo,"Bengaluru,Non-U.S.",Finance,6,0.06,2020-04-02T00:00:00.000Z,https://www.business-standard.com/article/companies/covid-19-crisis-consumer-internet-start-ups-brace-for-salary-cuts-layoffs-120040101707_1.html,Unknown,2020-04-12T05:58:54.000Z,India,8,
Synergysuite,Salt Lake City,Food,5,0.07,2020-04-02T00:00:00.000Z,https://www.linkedin.com/feed/update/urn:li:activity:6651167936918753280?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6651167936918753280%2C6651190820756172801%29,Series A,2020-04-03T13:29:40.000Z,United States,6,
Atlanta Tech Village,Atlanta,Real Estate,,0.5,2020-04-02T00:00:00.000Z,https://www.bizjournals.com/atlanta/news/2020/04/02/atlanta-tech-village-lays-off-half-of-its-staff.html,Unknown,2020-04-04T04:28:54.000Z,United States,,
Capillary,"Bengaluru,Non-U.S.",Retail,,,2020-04-02T00:00:00.000Z,https://inc42.com/buzz/startupsvscovid19-startups-choose-layoffs-to-keep-businesses-running/,Private Equity,2020-04-12T06:00:00.000Z,India,102,
Modsy,SF Bay Area,Retail,,,2020-04-02T00:00:00.000Z,https://techcrunch.com/2020/04/02/modsy-confirms-layoffs-10-months-after-announcing-its-37m-series-c/,Series C,2020-04-02T22:05:41.000Z,United States,70,
The Modist,"Dubai,Non-U.S.",Retail,,1,2020-04-02T00:00:00.000Z,https://www.menabytes.com/the-modist-shuts-down/,Unknown,2020-04-05T23:25:47.000Z,United Arab Emirates,,
Wonder,New York City,Other,,,2020-04-02T00:00:00.000Z,https://layoffs.fyi/list/wonder/,Unknown,2020-04-23T15:38:42.000Z,United States,,
Booksy,SF Bay Area,Consumer,200,,2020-04-01T00:00:00.000Z,LinkedIn,Series B,2020-04-07T14:32:38.000Z,United States,48,
Flymya,"Yangon,Non-U.S.",Travel,200,0.33,2020-04-01T00:00:00.000Z,https://www.techinasia.com/myanmar-travel-startup-lays-staff-bookings-drop,Unknown,2020-05-06T03:47:36.000Z,Myanmar,,
PatientPop,Los Angeles,Healthcare,100,0.2,2020-04-01T00:00:00.000Z,LinkedIn,Series B,2020-04-01T21:43:38.000Z,United States,75,
Showpad,Chicago,Marketing,52,0.12,2020-04-01T00:00:00.000Z,https://www.americaninno.com/chicago/inno-news-chicago/showpad-lays-off-52-employees-globally-18-in-chicago/,Series D,2020-04-01T21:33:22.000Z,United States,159,
Highsnobiety,"Berlin,Non-U.S.",Media,51,0.25,2020-04-01T00:00:00.000Z,https://digiday.com/media/highsnobiety-closes-commerce-cuts-25-of-staff/,Series A,2020-04-08T04:49:58.000Z,Germany,8.5,
Earnin,SF Bay Area,Finance,50,0.2,2020-04-01T00:00:00.000Z,LinkedIn,Series C,2020-04-03T13:56:06.000Z,United States,190,
Wonolo,SF Bay Area,Recruiting,46,0.13,2020-04-01T00:00:00.000Z,https://www.bizjournals.com/sanfrancisco/news/2020/04/01/wonolo-cuts-workforce-amid-covid-19-outbreak.html,Series C,2020-03-28T20:52:49.000Z,United States,52,
Acko,"Mumbai,Non-U.S.",Finance,45,0.09,2020-04-01T00:00:00.000Z,https://entrackr.com/2020/04/exclusive-acko-insurance-layoff/,Unknown,2020-04-08T05:56:21.000Z,India,143,
Moovel,Portland,Transportation,28,0.37,2020-04-01T00:00:00.000Z,https://www.oregonlive.com/silicon-forest/2020/04/transit-tech-company-moovel-says-second-round-of-portland-layoffs-will-reduce-staff-nearly-40.html,Unknown,2020-04-02T22:08:47.000Z,United States,,
Aqua Security,"Tel Aviv,Non-U.S.",Security,24,0.09,2020-04-01T00:00:00.000Z,https://www.bizjournals.com/boston/news/2020/04/02/cybersecurity-company-lays-off-workers-via-zoom.html,Series C,2020-04-04T02:15:40.000Z,Israel,100,
Crayon,Boston,Marketing,20,0.2,2020-04-01T00:00:00.000Z,LinkedIn,Series A,2020-04-07T13:57:52.000Z,United States,16,
Pana,Denver,Travel,18,,2020-04-01T00:00:00.000Z,https://businessden.com/2020/04/01/business-travel-startup-pana-cuts-18-employees/,Series A,2020-04-02T04:00:39.000Z,United States,11,
Sensibill,"Toronto,Non-U.S.",Finance,17,0.2,2020-04-01T00:00:00.000Z,https://betakit.com/following-layoffs-sensibill-secures-5-million-in-debt-financing/,Series B,2020-05-22T23:39:37.000Z,Canada,50,
Usermind,Seattle,Marketing,15,0.25,2020-04-01T00:00:00.000Z,https://www.geekwire.com/2020/seattle-marketing-software-startup-usermind-lays-off-15-employees/,Series C,2020-04-02T04:01:05.000Z,United States,46,
Incredible Health,SF Bay Area,Healthcare,9,0.4,2020-04-01T00:00:00.000Z,https://www.statnews.com/2020/04/07/coronavirus-related-layoffs-hit-health-tech-startups/,Series A,2020-04-07T14:18:08.000Z,United States,15,
Currency,Los Angeles,Finance,,,2020-04-01T00:00:00.000Z,LinkedIn,Unknown,2020-04-05T22:25:14.000Z,United States,,
GOAT Group,Los Angeles,Retail,,,2020-04-01T00:00:00.000Z,LinkedIn,Series D,2020-04-07T05:08:33.000Z,United States,197,
Le Tote,SF Bay Area,Retail,,0.5,2020-04-01T00:00:00.000Z,https://footwearnews.com/2020/business/retail/lord-taylor-mass-layoffs-president-resigns-out-of-business-1202961340/,Series C,2020-04-06T14:53:26.000Z,United States,62,
Levelset,New Orleans,Construction,,,2020-04-01T00:00:00.000Z,LinkedIn,Series C,2020-04-09T05:41:58.000Z,United States,46,
Pebblepost,New York City,Marketing,,0.6,2020-04-01T00:00:00.000Z,LinkedIn,Series C,2020-04-06T23:18:39.000Z,United States,81,
WhyHotel,Washington D.C.,Travel,,0.5,2020-04-01T00:00:00.000Z,https://technical.ly/dc/2020/04/02/whyhotel-layoffs-operational-changes-hospitality-covid19-coronavirus/,Series B,2020-04-04T04:32:03.000Z,United States,33,
KeepTruckin,SF Bay Area,Logistics,349,0.18,2020-03-31T00:00:00.000Z,https://layoffs.fyi/2020/03/31/keeptruckin-lays-off-another-149-employees-one-month-after-previous-layoff/,Series D,2020-04-01T04:11:33.000Z,United States,227,
AdRoll,Salt Lake City,Marketing,210,0.3,2020-03-31T00:00:00.000Z,https://www.adexchanger.com/online-advertising/nextroll-lays-off-30-institutes-20-paycuts/,Series C,2020-04-01T05:33:52.000Z,United States,89,
Rover,Seattle,Consumer,194,0.41000000000000003,2020-03-31T00:00:00.000Z,https://www.geekwire.com/2020/pet-care-startup-rover-lays-off-41-workforce-194-employees-due-covid-19-impact/,Series G,2020-03-31T20:59:42.000Z,United States,310,
Turo,SF Bay Area,Transportation,108,0.3,2020-03-31T00:00:00.000Z,https://layoffs.fyi/2020/04/21/turo-laid-off-108-employees/,Series E,2020-04-01T05:44:11.000Z,United States,467,
uShip,Austin,Logistics,65,0.37,2020-03-31T00:00:00.000Z,https://www.bizjournals.com/austin/news/2020/03/31/austin-layoffs-rounded-up-incredibly-talented.html,Series D,2020-04-01T00:51:48.000Z,United States,69,
SkySlope,Sacramento,Real Estate,50,0.25,2020-03-31T00:00:00.000Z,https://www.bizjournals.com/sacramento/news/2020/04/03/skyslope-said-to-cut-sacramento-staff-as-housing.html,Acquired,2020-05-14T00:15:38.000Z,United States,,
